"index","created_at","word","value"
4763,2020-09-22,"sos",0
4764,2020-09-22,"alberta",0
4765,2020-09-22,"103",0
4766,2020-09-22,"schools",0
4767,2020-09-22,"in",0
4768,2020-09-22,"the",0
4769,2020-09-22,"province",0
4770,2020-09-22,"have",0
4771,2020-09-22,"reported",0
4772,2020-09-22,"cases",0
4773,2020-09-22,"of",0
4774,2020-09-22,"the",0
4775,2020-09-22,"covid19",0
4776,2020-09-22,"virus",0
4777,2020-09-22,"wouldn't",0
4778,2020-09-22,"it",0
4779,2020-09-22,"be",0
4780,2020-09-22,"great",3
4781,2020-09-22,"if",0
4782,2020-09-22,"trump",0
4783,2020-09-22,"showed",0
4784,2020-09-22,"his",0
4785,2020-09-22,"followers",0
4786,2020-09-22,"just",0
4787,2020-09-22,"how",0
4788,2020-09-22,"unafraid",0
4789,2020-09-22,"he",0
4790,2020-09-22,"is",0
4791,2020-09-22,"of",0
4792,2020-09-22,"covid",0
4793,2020-09-22,"19",0
4794,2020-09-22,"and",0
4795,2020-09-22,"walk",0
4796,2020-09-22,"through",0
4797,2020-09-22,"the",0
4798,2020-09-22,"crowds",0
4799,2020-09-22,"https",0
4800,2020-09-22,"t.co",0
4801,2020-09-22,"4dsyxavetv",0
4802,2020-09-22,"rt",0
4803,2020-09-22,"jilevin",0
4804,2020-09-22,"rural",0
4805,2020-09-22,"hospitals",0
4806,2020-09-22,"teeter",0
4807,2020-09-22,"on",0
4808,2020-09-22,"financial",0
4809,2020-09-22,"cliff",0
4810,2020-09-22,"as",0
4811,2020-09-22,"covid",0
4812,2020-09-22,"19",0
4813,2020-09-22,"medicare",0
4814,2020-09-22,"loans",0
4815,2020-09-22,"come",0
4816,2020-09-22,"due",0
4817,2020-09-22,"https",0
4818,2020-09-22,"t.co",0
4819,2020-09-22,"coep6j5ebe",0
4820,2020-09-23,"rt",0
4821,2020-09-23,"justin_ling",0
4822,2020-09-23,"montreal",0
4823,2020-09-23,"overwhelmed",0
4824,2020-09-23,"with",0
4825,2020-09-23,"cases",0
4826,2020-09-23,"is",0
4827,2020-09-23,"giving",0
4828,2020-09-23,"up",0
4829,2020-09-23,"on",0
4830,2020-09-23,"some",0
4831,2020-09-23,"of",0
4832,2020-09-23,"its",0
4833,2020-09-23,"contact",0
4834,2020-09-23,"tracing",0
4835,2020-09-23,"efforts",0
4836,2020-09-23,"where",0
4837,2020-09-23,"the",0
4838,2020-09-23,"risk",-2
4839,2020-09-23,"is",0
4840,2020-09-23,"medium",0
4841,2020-09-23,"or",0
4842,2020-09-23,"low",0
4843,2020-09-23,"i",0
4844,2020-09-23,"rt",0
4845,2020-09-23,"blogto",0
4846,2020-09-23,"you",0
4847,2020-09-23,"can",0
4848,2020-09-23,"get",0
4849,2020-09-23,"a",0
4850,2020-09-23,"covid",0
4851,2020-09-23,"19",0
4852,2020-09-23,"saliva",0
4853,2020-09-23,"test",0
4854,2020-09-23,"in",0
4855,2020-09-23,"ontario",0
4856,2020-09-23,"starting",0
4857,2020-09-23,"this",0
4858,2020-09-23,"week",0
4859,2020-09-23,"https",0
4860,2020-09-23,"t.co",0
4861,2020-09-23,"y5c0twiz0y",0
4862,2020-09-23,"ontario",0
4863,2020-09-23,"coronavirus",0
4864,2020-09-23,"covid19",0
4865,2020-09-23,"covido",0
4866,2020-09-23,"rt",0
4867,2020-09-23,"_jesspatton",0
4868,2020-09-23,"the",0
4869,2020-09-23,"error",-2
4870,2020-09-23,"involved",0
4871,2020-09-23,"cases",0
4872,2020-09-23,"being",0
4873,2020-09-23,"reported",0
4874,2020-09-23,"at",0
4875,2020-09-23,"two",0
4876,2020-09-23,"durham",0
4877,2020-09-23,"district",0
4878,2020-09-23,"school",0
4879,2020-09-23,"boards",0
4880,2020-09-23,"and",0
4881,2020-09-23,"at",0
4882,2020-09-23,"a",0
4883,2020-09-23,"child",0
4884,2020-09-23,"care",2
4885,2020-09-23,"centre",0
4886,2020-09-23,"https",0
4887,2020-09-23,"t.co",0
4888,2020-09-23,"vzil",0
4889,2020-09-24,"doug",0
4890,2020-09-24,"ford",0
4891,2020-09-24,"slams",0
4892,2020-09-24,"federal",0
4893,2020-09-24,"delays",0
4894,2020-09-24,"on",0
4895,2020-09-24,"saliva",0
4896,2020-09-24,"tests",0
4897,2020-09-24,"as",0
4898,2020-09-24,"ontario",0
4899,2020-09-24,"rolls",0
4900,2020-09-24,"out",0
4901,2020-09-24,"covid",0
4902,2020-09-24,"19",0
4903,2020-09-24,"screening",0
4904,2020-09-24,"at",0
4905,2020-09-24,"pharmacies",0
4906,2020-09-24,"hey",0
4907,2020-09-24,"ford",0
4908,2020-09-24,"in",0
4909,2020-09-24,"https",0
4910,2020-09-24,"t.co",0
4911,2020-09-24,"fvp3h27bxa",0
4912,2020-09-24,"rt",0
4913,2020-09-24,"sheilagatensby",0
4914,2020-09-24,"leaked",-1
4915,2020-09-24,"document",0
4916,2020-09-24,"reveals",0
4917,2020-09-24,"ontario's",0
4918,2020-09-24,"plan",0
4919,2020-09-24,"to",0
4920,2020-09-24,"avoid",-1
4921,2020-09-24,"another",0
4922,2020-09-24,"covid",0
4923,2020-09-24,"19",0
4924,2020-09-24,"lockdown",0
4925,2020-09-24,"https",0
4926,2020-09-24,"t.co",0
4927,2020-09-24,"sp5fhgsegz",0
4928,2020-09-24,"don’t",0
4929,2020-09-24,"underestimate",-1
4930,2020-09-24,"this",0
4931,2020-09-24,"virus",0
4932,2020-09-24,"wear",0
4933,2020-09-24,"a",0
4934,2020-09-24,"mask",0
4935,2020-09-24,"social",0
4936,2020-09-24,"distance",0
4937,2020-09-24,"wash",0
4938,2020-09-24,"your",0
4939,2020-09-24,"hands",0
4940,2020-09-24,"and",0
4941,2020-09-24,"don’t",0
4942,2020-09-24,"touch",0
4943,2020-09-24,"your",0
4944,2020-09-24,"face",0
4945,2020-09-24,"more",0
4946,2020-09-24,"and",0
4947,2020-09-24,"m",0
4948,2020-09-24,"https",0
4949,2020-09-24,"t.co",0
4950,2020-09-24,"ann5onzrfc",0
4951,2020-09-25,"rt",0
4952,2020-09-25,"cpho_canada",0
4953,2020-09-25,"1",0
4954,2020-09-25,"2",0
4955,2020-09-25,"with",0
4956,2020-09-25,"covid19",0
4957,2020-09-25,"cases",0
4958,2020-09-25,"increasing",0
4959,2020-09-25,"daily",0
4960,2020-09-25,"i",0
4961,2020-09-25,"am",0
4962,2020-09-25,"urging",0
4963,2020-09-25,"everyone",0
4964,2020-09-25,"to",0
4965,2020-09-25,"limit",0
4966,2020-09-25,"their",0
4967,2020-09-25,"in",0
4968,2020-09-25,"person",0
4969,2020-09-25,"close",0
4970,2020-09-25,"contacts",0
4971,2020-09-25,"as",0
4972,2020-09-25,"much",0
4973,2020-09-25,"as",0
4974,2020-09-25,"is",0
4975,2020-09-25,"poss",0
4976,2020-09-25,"rt",0
4977,2020-09-25,"birdanalytics",0
4978,2020-09-25,"is",0
4979,2020-09-25,"data",0
4980,2020-09-25,"the",0
4981,2020-09-25,"answer",0
4982,2020-09-25,"to",0
4983,2020-09-25,"business",0
4984,2020-09-25,"covid19",0
4985,2020-09-25,"recovery",0
4986,2020-09-25,"https",0
4987,2020-09-25,"t.co",0
4988,2020-09-25,"hvxb3ycjeh",0
4989,2020-09-25,"dataanalytics",0
4990,2020-09-25,"ai",0
4991,2020-09-25,"machinelearning",0
4992,2020-09-25,"busine",0
4993,2020-09-25,"rt",0
4994,2020-09-25,"ibinews",0
4995,2020-09-25,"covid",0
4996,2020-09-25,"19",0
4997,2020-09-25,"wreaking",0
4998,2020-09-25,"havoc",-2
4999,2020-09-25,"on",0
5000,2020-09-25,"europe",0
5001,2020-09-25,"tourism",0
5002,2020-09-25,"hanse",0
5003,2020-09-25,"makes",0
5004,2020-09-25,"investment",0
5005,2020-09-25,"case",0
5006,2020-09-25,"b",0
5007,2020-09-25,"amp",0
5008,2020-09-25,"g’s",0
5009,2020-09-25,"latest",0
5010,2020-09-25,"launch",0
5011,2020-09-25,"bower",0
5012,2020-09-25,"to",0
5013,2020-09-25,"head",0
5014,2020-09-25,"winnebago",0
5015,2020-09-25,"outd",0
5016,2020-09-26,"the",0
5017,2020-09-26,"program",0
5018,2020-09-26,"is",0
5019,2020-09-26,"trying",0
5020,2020-09-26,"to",0
5021,2020-09-26,"ensure",1
5022,2020-09-26,"that",0
5023,2020-09-26,"covid",0
5024,2020-09-26,"19",0
5025,2020-09-26,"vaccines",0
5026,2020-09-26,"aren't",0
5027,2020-09-26,"just",0
5028,2020-09-26,"hoarded",0
5029,2020-09-26,"by",0
5030,2020-09-26,"rich",2
5031,2020-09-26,"countries",0
5032,2020-09-26,"https",0
5033,2020-09-26,"t.co",0
5034,2020-09-26,"z9p8regbxc",0
5035,2020-09-26,"rt",0
5036,2020-09-26,"kingstonist",0
5037,2020-09-26,"the",0
5038,2020-09-26,"kingstonist",0
5039,2020-09-26,"has",0
5040,2020-09-26,"reached",1
5041,2020-09-26,"out",0
5042,2020-09-26,"to",0
5043,2020-09-26,"khsc",0
5044,2020-09-26,"for",0
5045,2020-09-26,"further",0
5046,2020-09-26,"details",0
5047,2020-09-26,"on",0
5048,2020-09-26,"how",0
5049,2020-09-26,"the",0
5050,2020-09-26,"assessment",0
5051,2020-09-26,"centres",0
5052,2020-09-26,"are",0
5053,2020-09-26,"staffed",0
5054,2020-09-26,"and",0
5055,2020-09-26,"what",0
5056,2020-09-26,"recruiting",0
5057,2020-09-26,"rt",0
5058,2020-09-26,"christi45657364",0
5059,2020-09-26,"according",0
5060,2020-09-26,"to",0
5061,2020-09-26,"official",0
5062,2020-09-26,"statement",0
5063,2020-09-26,"from",0
5064,2020-09-26,"nz",0
5065,2020-09-26,"ministry",0
5066,2020-09-26,"of",0
5067,2020-09-26,"health",0
5068,2020-09-26,"in",0
5069,2020-09-26,"july",0
5070,2020-09-26,"the",0
5071,2020-09-26,"virus",0
5072,2020-09-26,"had",0
5073,2020-09-26,"been",0
5074,2020-09-26,"isolated",-1
5075,2020-09-26,"by",0
5076,2020-09-26,"the",0
5077,2020-09-26,"institute",0
5078,2020-09-26,"of",0
5079,2020-09-26,"e",0
5080,2020-09-27,"rt",0
5081,2020-09-27,"yourjediminion",0
5082,2020-09-27,"biden",0
5083,2020-09-27,"supports",2
5084,2020-09-27,"open",0
5085,2020-09-27,"borders",0
5086,2020-09-27,"sanctuary",0
5087,2020-09-27,"cities",0
5088,2020-09-27,"for",0
5089,2020-09-27,"criminals",-3
5090,2020-09-27,"free",1
5091,2020-09-27,"health",0
5092,2020-09-27,"care",2
5093,2020-09-27,"amp",0
5094,2020-09-27,"lawyers",0
5095,2020-09-27,"for",0
5096,2020-09-27,"illegals",0
5097,2020-09-27,"paid",0
5098,2020-09-27,"for",0
5099,2020-09-27,"with",0
5100,2020-09-27,"our",0
5101,2020-09-27,"byu",0
5102,2020-09-27,"a",0
5103,2020-09-27,"bit",0
5104,2020-09-27,"shorthanded",0
5105,2020-09-27,"due",0
5106,2020-09-27,"to",0
5107,2020-09-27,"injuries",0
5108,2020-09-27,"and",0
5109,2020-09-27,"covid",0
5110,2020-09-27,"19",0
5111,2020-09-27,"vs",0
5112,2020-09-27,"troy",0
5113,2020-09-27,"saturday",0
5114,2020-09-27,"night",0
5115,2020-09-27,"deseret",0
5116,2020-09-27,"news",0
5117,2020-09-27,"https",0
5118,2020-09-27,"t.co",0
5119,2020-09-27,"yugxf7jwhx",0
5120,2020-09-27,"rt",0
5121,2020-09-27,"govcanhealth",0
5122,2020-09-27,"when",0
5123,2020-09-27,"physicaldistancing",0
5124,2020-09-27,"is",0
5125,2020-09-27,"difficult",-1
5126,2020-09-27,"wear",0
5127,2020-09-27,"a",0
5128,2020-09-27,"mask",0
5129,2020-09-27,"if",0
5130,2020-09-27,"you",0
5131,2020-09-27,"can",0
5132,2020-09-27,"we’ve",0
5133,2020-09-27,"got",0
5134,2020-09-27,"some",0
5135,2020-09-27,"do’s",0
5136,2020-09-27,"and",0
5137,2020-09-27,"don’ts",0
5138,2020-09-27,"that",0
5139,2020-09-27,"can",0
5140,2020-09-27,"help",2
5141,2020-09-27,"https",0
5142,2020-09-27,"t.co",0
5143,2020-09-28,"can",0
5144,2020-09-28,"canada's",0
5145,2020-09-28,"border",0
5146,2020-09-28,"be",0
5147,2020-09-28,"reopened",0
5148,2020-09-28,"safely",1
5149,2020-09-28,"in",0
5150,2020-09-28,"a",0
5151,2020-09-28,"covid",0
5152,2020-09-28,"19",0
5153,2020-09-28,"world",0
5154,2020-09-28,"here",0
5155,2020-09-28,"are",0
5156,2020-09-28,"some",0
5157,2020-09-28,"of",0
5158,2020-09-28,"the",0
5159,2020-09-28,"options",0
5160,2020-09-28,"experts",0
5161,2020-09-28,"are",0
5162,2020-09-28,"looking",0
5163,2020-09-28,"at",0
5164,2020-09-28,"https",0
5165,2020-09-28,"t.co",0
5166,2020-09-28,"fvuz0ulyrj",0
5167,2020-09-28,"rt",0
5168,2020-09-28,"ambermac",0
5169,2020-09-28,"i",0
5170,2020-09-28,"am",0
5171,2020-09-28,"proud",2
5172,2020-09-28,"to",0
5173,2020-09-28,"wear",0
5174,2020-09-28,"a",0
5175,2020-09-28,"mask",0
5176,2020-09-28,"amp",0
5177,2020-09-28,"i",0
5178,2020-09-28,"believe",0
5179,2020-09-28,"the",0
5180,2020-09-28,"science",0
5181,2020-09-28,"behind",0
5182,2020-09-28,"wearing",0
5183,2020-09-28,"a",0
5184,2020-09-28,"mask",0
5185,2020-09-28,"i",0
5186,2020-09-28,"trust",1
5187,2020-09-28,"the",0
5188,2020-09-28,"covid",0
5189,2020-09-28,"alert",-1
5190,2020-09-28,"app",0
5191,2020-09-28,"amp",0
5192,2020-09-28,"i",0
5193,2020-09-28,"use",0
5194,2020-09-28,"it",0
5195,2020-09-28,"on",0
5196,2020-09-28,"my",0
5197,2020-09-28,"p",0
5198,2020-09-28,"speaking",0
5199,2020-09-28,"of",0
5200,2020-09-28,"mixed",0
5201,2020-09-28,"messages",0
5202,2020-09-28,"ontario",0
5203,2020-09-28,"is",0
5204,2020-09-28,"no",-1
5205,2020-09-28,"better",2
5206,2020-09-28,"my",0
5207,2020-09-28,"kids",0
5208,2020-09-28,"school",0
5209,2020-09-28,"revealed",0
5210,2020-09-28,"a",0
5211,2020-09-28,"covid",0
5212,2020-09-28,"case",0
5213,2020-09-28,"last",0
5214,2020-09-28,"night",0
5215,2020-09-28,"according",0
5216,2020-09-28,"to",0
5217,2020-09-28,"https",0
5218,2020-09-28,"t.co",0
5219,2020-09-28,"blhziaes0q",0
5220,2020-09-29,"bitcoin",0
5221,2020-09-29,"miner",0
5222,2020-09-29,"maker",0
5223,2020-09-29,"ebang",0
5224,2020-09-29,"narrows",0
5225,2020-09-29,"first",0
5226,2020-09-29,"half",0
5227,2020-09-29,"loss",-3
5228,2020-09-29,"to",0
5229,2020-09-29,"7",0
5230,2020-09-29,"million",0
5231,2020-09-29,"as",0
5232,2020-09-29,"covid19",0
5233,2020-09-29,"hit",0
5234,2020-09-29,"demand",-1
5235,2020-09-29,"asicchips",0
5236,2020-09-29,"bitcoinminers",0
5237,2020-09-29,"https",0
5238,2020-09-29,"t.co",0
5239,2020-09-29,"c2ercmvk6f",0
5240,2020-09-29,"rt",0
5241,2020-09-29,"andrewsmithnews",0
5242,2020-09-29,"breaking",0
5243,2020-09-29,"more",0
5244,2020-09-29,"than",0
5245,2020-09-29,"1",0
5246,2020-09-29,"million",0
5247,2020-09-29,"covid",0
5248,2020-09-29,"19",0
5249,2020-09-29,"deaths",0
5250,2020-09-29,"have",0
5251,2020-09-29,"been",0
5252,2020-09-29,"reported",0
5253,2020-09-29,"worldwide",0
5254,2020-09-29,"according",0
5255,2020-09-29,"to",0
5256,2020-09-29,"johns",0
5257,2020-09-29,"hopkins",0
5258,2020-09-29,"university",0
5259,2020-09-29,"dat",0
5260,2020-09-29,"as",0
5261,2020-09-29,"mandated",0
5262,2020-09-29,"in",0
5263,2020-09-29,"many",0
5264,2020-09-29,"jurisdictions",0
5265,2020-09-29,"around",0
5266,2020-09-29,"the",0
5267,2020-09-29,"world",0
5268,2020-09-29,"i'm",0
5269,2020-09-29,"wearing",0
5270,2020-09-29,"a",0
5271,2020-09-29,"loose",-3
5272,2020-09-29,"fitting",0
5273,2020-09-29,"mask",0
5274,2020-09-29,"made",0
5275,2020-09-29,"out",0
5276,2020-09-29,"of",0
5277,2020-09-29,"ordinary",0
5278,2020-09-29,"cloth",0
5279,2020-09-29,"https",0
5280,2020-09-29,"t.co",0
5281,2020-09-29,"rb2poypjam",0
5282,2020-09-30,"vast",0
5283,2020-09-30,"majority",0
5284,2020-09-30,"of",0
5285,2020-09-30,"schools",0
5286,2020-09-30,"with",0
5287,2020-09-30,"covid",0
5288,2020-09-30,"19",0
5289,2020-09-30,"have",0
5290,2020-09-30,"only",0
5291,2020-09-30,"one",0
5292,2020-09-30,"or",0
5293,2020-09-30,"two",0
5294,2020-09-30,"cases",0
5295,2020-09-30,"https",0
5296,2020-09-30,"t.co",0
5297,2020-09-30,"3s3v2inebz",0
5298,2020-09-30,"rt",0
5299,2020-09-30,"johntory",0
5300,2020-09-30,"burst",0
5301,2020-09-30,"social",0
5302,2020-09-30,"bubbles",0
5303,2020-09-30,"and",0
5304,2020-09-30,"get",0
5305,2020-09-30,"close",0
5306,2020-09-30,"only",0
5307,2020-09-30,"with",0
5308,2020-09-30,"household",0
5309,2020-09-30,"members",0
5310,2020-09-30,"toronto",0
5311,2020-09-30,"says",0
5312,2020-09-30,"amid",0
5313,2020-09-30,"accelerating",0
5314,2020-09-30,"surge",0
5315,2020-09-30,"in",0
5316,2020-09-30,"covid",0
5317,2020-09-30,"19",0
5318,2020-09-30,"infections",0
5319,2020-09-30,"h",0
5320,2020-09-30,"rt",0
5321,2020-09-30,"sunlorrie",0
5322,2020-09-30,"we",0
5323,2020-09-30,"don't",0
5324,2020-09-30,"honour",2
5325,2020-09-30,"china's",0
5326,2020-09-30,"thug",0
5327,2020-09-30,"communist",0
5328,2020-09-30,"dictators",0
5329,2020-09-30,"who",0
5330,2020-09-30,"hid",-1
5331,2020-09-30,"the",0
5332,2020-09-30,"severity",0
5333,2020-09-30,"of",0
5334,2020-09-30,"covid",0
5335,2020-09-30,"19",0
5336,2020-09-30,"from",0
5337,2020-09-30,"the",0
5338,2020-09-30,"world",0
5339,2020-09-30,"imprison",0
5340,2020-09-30,"uighur",0
5341,2020-09-30,"muslims",0
5342,2020-09-30,"i",0
5343,2020-10-01,"rt",0
5344,2020-10-01,"the12fthofnever",0
5345,2020-10-01,"aid",0
5346,2020-10-01,"agencies",0
5347,2020-10-01,"welcomed",2
5348,2020-10-01,"canada’s",0
5349,2020-10-01,"commitment",2
5350,2020-10-01,"on",0
5351,2020-10-01,"tuesday",0
5352,2020-10-01,"of",0
5353,2020-10-01,"an",0
5354,2020-10-01,"extra",0
5355,2020-10-01,"400",0
5356,2020-10-01,"million",0
5357,2020-10-01,"in",0
5358,2020-10-01,"development",0
5359,2020-10-01,"and",0
5360,2020-10-01,"humanitarian",0
5361,2020-10-01,"spen",0
5362,2020-10-01,"rt",0
5363,2020-10-01,"amapceo",0
5364,2020-10-01,"have",0
5365,2020-10-01,"you",0
5366,2020-10-01,"downloaded",0
5367,2020-10-01,"canada's",0
5368,2020-10-01,"covid",0
5369,2020-10-01,"app",0
5370,2020-10-01,"yet",0
5371,2020-10-01,"the",0
5372,2020-10-01,"app",0
5373,2020-10-01,"can",0
5374,2020-10-01,"tell",0
5375,2020-10-01,"you",0
5376,2020-10-01,"if",0
5377,2020-10-01,"you",0
5378,2020-10-01,"have",0
5379,2020-10-01,"been",0
5380,2020-10-01,"in",0
5381,2020-10-01,"contact",0
5382,2020-10-01,"with",0
5383,2020-10-01,"others",0
5384,2020-10-01,"who",0
5385,2020-10-01,"have",0
5386,2020-10-01,"reported",0
5387,2020-10-01,"be",0
5388,2020-10-01,"with",0
5389,2020-10-01,"live",0
5390,2020-10-01,"video",0
5391,2020-10-01,"shoots",0
5392,2020-10-01,"hobbled",0
5393,2020-10-01,"by",0
5394,2020-10-01,"covid",0
5395,2020-10-01,"19",0
5396,2020-10-01,"esperion",0
5397,2020-10-01,"made",0
5398,2020-10-01,"an",0
5399,2020-10-01,"all",0
5400,2020-10-01,"stock",0
5401,2020-10-01,"tv",0
5402,2020-10-01,"commercial",0
5403,2020-10-01,"instead",0
5404,2020-10-01,"https",0
5405,2020-10-01,"t.co",0
5406,2020-10-01,"zufieoxosv",0
5407,2020-10-02,"rt",0
5408,2020-10-02,"flotus",0
5409,2020-10-02,"as",0
5410,2020-10-02,"too",0
5411,2020-10-02,"many",0
5412,2020-10-02,"americans",0
5413,2020-10-02,"have",0
5414,2020-10-02,"done",0
5415,2020-10-02,"this",0
5416,2020-10-02,"year",0
5417,2020-10-02,"potus",0
5418,2020-10-02,"amp",0
5419,2020-10-02,"i",0
5420,2020-10-02,"are",0
5421,2020-10-02,"quarantining",0
5422,2020-10-02,"at",0
5423,2020-10-02,"home",0
5424,2020-10-02,"after",0
5425,2020-10-02,"testing",0
5426,2020-10-02,"positive",2
5427,2020-10-02,"for",0
5428,2020-10-02,"covid",0
5429,2020-10-02,"19",0
5430,2020-10-02,"we",0
5431,2020-10-02,"are",0
5432,2020-10-02,"feel",0
5433,2020-10-02,"apparently",0
5434,2020-10-02,"there's",0
5435,2020-10-02,"1",0
5436,2020-10-02,"million",0
5437,2020-10-02,"new",0
5438,2020-10-02,"depression",0
5439,2020-10-02,"cases",0
5440,2020-10-02,"in",0
5441,2020-10-02,"the",0
5442,2020-10-02,"uk",0
5443,2020-10-02,"since",0
5444,2020-10-02,"covid",0
5445,2020-10-02,"19",0
5446,2020-10-02,"that's",0
5447,2020-10-02,"insane",-2
5448,2020-10-02,"rt",0
5449,2020-10-02,"peteralexander",0
5450,2020-10-02,"mayor",0
5451,2020-10-02,"rudy",0
5452,2020-10-02,"giuliani",0
5453,2020-10-02,"will",0
5454,2020-10-02,"be",0
5455,2020-10-02,"getting",0
5456,2020-10-02,"tested",0
5457,2020-10-02,"for",0
5458,2020-10-02,"covid",0
5459,2020-10-02,"19",0
5460,2020-10-02,"today",0
5461,2020-10-02,"in",0
5462,2020-10-02,"the",0
5463,2020-10-02,"meantime",0
5464,2020-10-02,"he",0
5465,2020-10-02,"has",0
5466,2020-10-02,"begun",0
5467,2020-10-02,"the",0
5468,2020-10-02,"quarantine",0
5469,2020-10-02,"process",0
5470,2020-10-03,"rt",0
5471,2020-10-03,"helenaava12",0
5472,2020-10-03,"irgc",0
5473,2020-10-03,"must",0
5474,2020-10-03,"be",0
5475,2020-10-03,"disbanded",0
5476,2020-10-03,"amp",0
5477,2020-10-03,"its",0
5478,2020-10-03,"funding",0
5479,2020-10-03,"must",0
5480,2020-10-03,"be",0
5481,2020-10-03,"allocated",0
5482,2020-10-03,"to",0
5483,2020-10-03,"combatting",0
5484,2020-10-03,"coronavirus",0
5485,2020-10-03,"pandemic",0
5486,2020-10-03,"as",0
5487,2020-10-03,"well",0
5488,2020-10-03,"as",0
5489,2020-10-03,"the",0
5490,2020-10-03,"provision",0
5491,2020-10-03,"of",0
5492,2020-10-03,"he",0
5493,2020-10-03,"rt",0
5494,2020-10-03,"juliaeainsley",0
5495,2020-10-03,"i",0
5496,2020-10-03,"asked",0
5497,2020-10-03,"secret",0
5498,2020-10-03,"service",0
5499,2020-10-03,"about",0
5500,2020-10-03,"its",0
5501,2020-10-03,"agents",0
5502,2020-10-03,"covid",0
5503,2020-10-03,"exposure",0
5504,2020-10-03,"answer",0
5505,2020-10-03,"for",0
5506,2020-10-03,"privacy",0
5507,2020-10-03,"and",0
5508,2020-10-03,"operational",0
5509,2020-10-03,"security",0
5510,2020-10-03,"reasons",0
5511,2020-10-03,"the",0
5512,2020-10-03,"secr",0
5513,2020-10-03,"rt",0
5514,2020-10-03,"cbcalerts",0
5515,2020-10-03,"toronto",0
5516,2020-10-03,"calls",0
5517,2020-10-03,"on",0
5518,2020-10-03,"ontario",0
5519,2020-10-03,"to",0
5520,2020-10-03,"impose",-1
5521,2020-10-03,"strict",0
5522,2020-10-03,"4",0
5523,2020-10-03,"week",0
5524,2020-10-03,"limitations",0
5525,2020-10-03,"to",0
5526,2020-10-03,"prevent",-1
5527,2020-10-03,"spread",0
5528,2020-10-03,"of",0
5529,2020-10-03,"covid",0
5530,2020-10-03,"19",0
5531,2020-10-03,"includes",0
5532,2020-10-03,"ban",-2
5533,2020-10-03,"on",0
5534,2020-10-03,"indoor",0
5535,2020-10-03,"restauran",0
5536,2020-10-04,"madrid",0
5537,2020-10-04,"starts",0
5538,2020-10-04,"partial",0
5539,2020-10-04,"covid",0
5540,2020-10-04,"19",0
5541,2020-10-04,"lockdown",0
5542,2020-10-04,"amid",0
5543,2020-10-04,"political",0
5544,2020-10-04,"dispute",-2
5545,2020-10-04,"https",0
5546,2020-10-04,"t.co",0
5547,2020-10-04,"coheejxscr",0
5548,2020-10-04,"via",0
5549,2020-10-04,"france24",0
5550,2020-10-04,"realdonaldtrump",0
5551,2020-10-04,"he",0
5552,2020-10-04,"doesn’t",0
5553,2020-10-04,"have",0
5554,2020-10-04,"covid",0
5555,2020-10-04,"19",0
5556,2020-10-04,"it’s",0
5557,2020-10-04,"just",0
5558,2020-10-04,"political",0
5559,2020-10-04,"michaelmuhney",0
5560,2020-10-04,"thank",2
5561,2020-10-04,"you",0
5562,2020-10-04,"210,000",0
5563,2020-10-04,"lives",0
5564,2020-10-04,"are",0
5565,2020-10-04,"lost",-3
5566,2020-10-04,"and",0
5567,2020-10-04,"34,000",0
5568,2020-10-04,"fall",0
5569,2020-10-04,"ill",-2
5570,2020-10-04,"with",0
5571,2020-10-04,"covid",0
5572,2020-10-04,"19",0
5573,2020-10-04,"daily",0
5574,2020-10-04,"and",0
5575,2020-10-04,"not",0
5576,2020-10-04,"once",0
5577,2020-10-04,"did",0
5578,2020-10-04,"he",0
5579,2020-10-04,"enc",0
5580,2020-10-04,"https",0
5581,2020-10-04,"t.co",0
5582,2020-10-04,"ywlv02jgye",0
5583,2020-10-05,"rt",0
5584,2020-10-05,"yongkhor1",0
5585,2020-10-05,"walter",0
5586,2020-10-05,"reed",0
5587,2020-10-05,"physician",0
5588,2020-10-05,"trump",0
5589,2020-10-05,"sent",0
5590,2020-10-05,"wrong",-2
5591,2020-10-05,"message",0
5592,2020-10-05,"that",0
5593,2020-10-05,"it's",0
5594,2020-10-05,"ok",0
5595,2020-10-05,"to",0
5596,2020-10-05,"go",0
5597,2020-10-05,"out",0
5598,2020-10-05,"with",0
5599,2020-10-05,"covid",0
5600,2020-10-05,"19",0
5601,2020-10-05,"https",0
5602,2020-10-05,"t.co",0
5603,2020-10-05,"ym5i1fyjfh",0
5604,2020-10-05,"fordfailedthepeople",0
5605,2020-10-05,"fordfailedthepeople",0
5606,2020-10-05,"fordfailedthepeople",0
5607,2020-10-05,"fordfailedthepeople",0
5608,2020-10-05,"fordfailedthepeople",0
5609,2020-10-05,"https",0
5610,2020-10-05,"t.co",0
5611,2020-10-05,"jvwd62spw0",0
5612,2020-10-05,"rt",0
5613,2020-10-05,"cp24",0
5614,2020-10-05,"canada",0
5615,2020-10-05,"failed",-2
5616,2020-10-05,"to",0
5617,2020-10-05,"keep",0
5618,2020-10-05,"health",0
5619,2020-10-05,"workers",0
5620,2020-10-05,"safe",1
5621,2020-10-05,"from",0
5622,2020-10-05,"covid",0
5623,2020-10-05,"19",0
5624,2020-10-05,"new",0
5625,2020-10-05,"report",0
5626,2020-10-05,"says",0
5627,2020-10-05,"https",0
5628,2020-10-05,"t.co",0
5629,2020-10-05,"g0ksumtqds",0
5630,2020-10-06,"rt",0
